row_id,coun_ID,is_urban,age,age_grp,female,married,religion_Id,relationship_to_hh_head_ID,education_level,literacy,employment_category_last_year_Id,employment_type_last_year_Id,share_hh_income_provided,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,type
3148,7,False,42,40+,True,True,5,2,2,False,4,2,2,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3149,4,False,35,30-40,False,False,5,2,2,True,1,4,5,False,False,True,False,0,True,False,False,False,True,0,0,False,False,False,3,True,True,True,2,True,True,False,False,True,False,False,False,False,False,1,0,2,0,test
3150,3,False,61,40+,False,True,5,2,1,True,3,3,2,False,True,False,False,0,False,False,False,False,False,2,4.5,False,False,False,1,False,False,False,2,False,False,False,True,True,False,False,False,False,False,0,0,0,0,test
3151,3,True,30,19-30,True,True,5,6,1,True,1,5,2,False,True,True,False,1,False,False,True,False,True,3,2.666666667,True,True,False,2,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3152,4,False,60,40+,True,True,5,6,1,False,1,1,3,False,False,False,False,1,False,True,True,False,False,1,4,True,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3153,4,True,28,19-30,False,True,4,2,2,False,1,4,2,False,False,False,True,0,True,False,False,False,False,0,0,False,False,False,2,True,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3154,6,True,50,40+,False,True,4,2,2,True,1,5,5,False,True,False,False,0,False,False,False,False,True,1,4,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3155,7,True,38,30-40,True,False,4,2,2,True,1,4,5,False,False,True,False,1,True,False,True,False,False,0,0,True,False,False,2,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3156,2,False,55,40+,True,True,4,6,0,False,2,2,1,False,False,False,False,0,True,False,False,False,False,1,3,False,False,False,0,False,False,False,1,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
3157,3,False,16,15-18,True,False,4,5,2,True,2,2,1,False,False,False,False,1,False,False,False,True,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3158,5,False,26,19-30,False,True,5,2,3,True,1,5,4,False,True,False,False,2,True,False,False,True,True,0,0,True,False,True,1,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3159,5,False,20,19-30,True,True,5,3,1,False,5,2,2,False,False,False,False,0,False,False,True,False,True,0,0,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3160,5,False,23,19-30,True,False,5,2,1,False,2,2,5,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,2,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3161,4,False,40,30-40,False,True,5,2,1,True,1,4,5,True,True,False,False,3,True,False,False,False,True,1,3,True,True,False,3,True,True,True,2,True,True,False,True,True,True,False,False,False,False,1,0,3,0,test
3162,7,False,33,30-40,False,True,5,2,1,False,1,1,4,False,False,False,False,1,False,False,False,False,False,1,5,True,False,True,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3163,7,False,41,40+,True,True,5,6,1,False,1,1,5,False,True,False,False,3,True,True,True,False,False,4,5,False,False,False,1,True,False,True,2,True,False,False,False,False,False,False,False,True,True,1,1,3,0,test
3164,2,False,59,40+,False,True,3,2,2,True,1,4,4,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3165,5,False,57,40+,True,False,5,6,0,False,1,1,5,False,False,False,False,0,False,False,False,False,True,1,5,False,False,False,0,True,True,True,0,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3166,2,False,59,40+,True,True,5,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3167,3,True,19,40+,True,False,5,2,1,False,1,1,4,False,False,False,False,1,True,False,False,True,False,0,0,True,False,False,0,True,False,False,0,False,False,True,False,True,False,True,False,False,False,2,0,5,0,test
3168,5,False,35,30-40,True,True,5,6,2,False,1,5,3,False,True,False,False,0,True,True,False,True,True,0,0,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,True,False,2,1,6,0,test
3169,5,True,25,19-30,True,False,5,2,1,True,1,1,5,False,False,False,False,0,True,False,True,False,False,0,0,False,False,False,1,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3170,1,False,34,30-40,False,True,4,2,2,True,1,1,5,False,False,False,False,0,False,False,False,False,True,0,0,False,False,False,1,False,False,False,2,False,False,False,True,True,False,False,True,False,True,2,0,1,0,test
3171,1,False,30,19-30,False,True,4,2,0,True,1,4,2,False,False,False,False,0,False,False,True,False,False,1,2,True,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3172,5,True,36,30-40,False,False,4,4,3,True,1,5,3,False,True,False,False,1,True,True,False,False,True,0,0,False,True,True,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,9,0,test
3173,2,True,62,40+,True,True,3,6,0,True,2,2,1,True,False,False,False,0,False,False,False,True,False,0,0,False,False,False,0,False,False,False,0,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3174,6,False,60,40+,True,True,4,6,2,True,2,2,3,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,True,True,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3175,4,False,25,19-30,False,False,5,5,2,False,1,1,2,False,False,False,False,1,False,False,False,False,False,2,3,True,False,False,2,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3176,2,True,55,40+,True,True,4,2,3,True,1,4,1,True,False,True,False,2,True,True,True,True,True,3,2,True,False,True,2,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,6,0,test
3177,2,True,35,30-40,False,True,4,6,0,True,1,4,4,False,False,False,False,2,False,False,False,False,False,0,0,True,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3178,6,False,62,40+,False,True,4,2,2,True,1,5,5,False,True,False,False,0,False,False,True,False,True,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3179,3,False,37,30-40,True,True,4,6,1,True,1,5,1,False,True,True,False,2,False,False,True,False,False,3,3.666666667,True,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3180,7,True,27,19-30,False,True,5,2,2,True,1,5,5,False,True,False,False,0,True,False,True,False,True,0,0,False,False,False,1,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3181,2,False,44,40+,False,True,3,2,1,True,1,4,5,False,False,False,False,0,True,False,False,True,False,0,0,False,False,False,1,True,False,False,2,False,True,False,True,True,True,False,True,True,False,1,1,0,0,test
3182,6,False,45,40+,False,True,4,2,1,False,1,1,5,False,False,False,False,0,False,True,True,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
3183,1,False,20,19-30,False,True,4,5,2,True,1,5,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,2,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3184,3,True,22,19-30,True,False,5,2,1,True,1,5,5,False,True,False,False,1,True,False,True,False,True,0,0,False,False,False,2,True,True,True,2,False,False,True,False,True,False,False,False,False,False,1,0,5,0,test
3185,4,False,18,15-18,False,False,4,1,0,False,3,3,1,False,False,False,False,0,False,False,True,False,False,1,2,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3186,5,False,38,30-40,True,False,4,2,1,False,2,2,1,True,True,False,False,0,False,True,True,False,False,0,0,False,False,False,0,False,False,True,0,False,True,False,False,True,True,False,False,False,False,1,0,2,0,test
3187,2,False,27,19-30,False,True,3,5,1,False,1,1,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
3188,4,True,63,40+,True,False,5,6,1,False,4,2,3,True,False,False,False,0,False,False,True,False,False,1,2,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3189,5,True,15,40+,True,False,5,4,2,True,2,2,1,False,False,False,False,1,True,False,True,True,True,0,0,False,True,False,3,True,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3190,3,False,57,40+,False,True,5,2,1,True,1,5,5,False,False,False,False,1,False,False,False,False,False,4,2.5,False,False,False,2,True,False,False,2,False,True,True,True,True,False,True,True,False,False,2,0,6,0,test
3191,2,False,60,40+,False,True,3,2,1,True,1,1,1,False,False,False,False,1,False,False,False,False,False,0,0,True,False,False,2,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3192,4,True,35,30-40,False,True,4,2,2,True,1,5,5,False,True,False,False,3,False,False,False,False,True,0,0,False,False,True,1,True,False,True,2,False,True,False,False,True,True,False,False,True,False,1,2,1,0,test
3193,1,False,27,19-30,True,True,4,6,2,True,2,2,1,False,False,False,False,2,True,False,True,False,False,0,0,False,True,False,0,False,False,False,1,False,False,False,True,True,False,False,True,False,False,1,0,3,0,test
3194,3,False,27,19-30,True,False,5,2,1,True,1,1,2,False,True,False,False,3,False,True,True,True,True,0,0,False,False,True,2,True,False,False,2,True,False,True,False,True,False,False,False,True,False,0,1,0,0,test
3195,5,True,23,19-30,False,False,2,2,2,True,1,4,5,False,False,True,False,2,True,False,True,False,False,1,5,False,False,False,2,True,True,True,2,True,True,False,False,True,False,False,False,False,True,2,0,5,0,test
3196,4,True,70,40+,False,True,4,2,1,False,4,2,2,True,False,False,False,2,True,False,False,False,False,2,4,True,False,False,2,False,False,False,2,True,True,False,True,True,True,False,True,False,False,2,0,3,0,test
3197,5,False,48,40+,True,True,5,1,1,True,1,5,4,False,True,False,False,2,False,True,False,False,True,4,5,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,4,0,test
3198,3,True,26,19-30,False,True,5,2,1,True,1,5,1,False,False,False,False,0,True,False,False,False,False,1,2,False,False,False,2,False,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3199,5,False,49,40+,False,True,5,2,1,False,1,1,5,False,False,False,False,2,False,False,False,False,False,2,3.5,False,True,False,2,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3200,4,False,20,19-30,True,True,4,6,1,False,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3201,3,True,33,30-40,True,True,5,4,1,True,1,4,1,False,True,False,False,1,True,False,False,True,False,0,0,True,True,True,3,True,True,True,2,True,False,True,True,True,False,True,True,False,False,3,0,6,0,test
3202,4,False,25,19-30,True,True,4,6,1,False,2,2,2,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3203,1,False,37,30-40,True,True,3,6,1,True,2,2,1,False,False,False,False,1,False,False,True,True,False,0,0,False,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,1,0,0,test
3204,5,False,24,19-30,True,False,5,5,3,True,2,2,2,False,False,False,False,0,True,True,True,True,True,0,0,False,False,False,2,True,True,True,2,True,False,True,False,True,False,False,False,False,False,1,0,2,0,test
3205,1,False,45,40+,False,True,4,2,0,False,1,1,3,False,False,False,False,1,False,False,False,False,False,1,4,False,False,False,2,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3206,7,True,44,40+,True,False,5,2,3,True,1,4,5,True,False,False,False,1,True,True,False,True,True,1,4,True,False,False,2,True,True,True,2,True,True,True,False,True,True,True,False,True,False,2,1,5,0,test
3207,1,False,32,30-40,False,True,4,2,1,False,1,5,5,False,False,False,False,3,False,False,False,False,False,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3208,5,False,44,40+,True,False,5,2,1,False,1,1,4,False,False,True,False,1,False,False,True,False,True,0,0,True,False,True,1,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,1,0,test
3209,3,False,42,40+,True,True,5,2,2,True,1,5,2,False,True,False,False,2,False,False,False,True,True,0,0,True,True,False,2,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3210,5,True,24,19-30,True,False,5,5,3,True,1,4,2,False,True,False,False,2,True,True,True,False,False,1,3,False,True,True,3,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,2,5,0,test
3211,6,True,35,30-40,False,True,4,2,2,True,1,4,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3212,3,True,22,19-30,True,False,5,5,1,True,1,5,1,False,True,False,False,0,True,False,False,False,False,1,1,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3213,2,False,58,40+,False,True,3,2,0,False,3,3,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3214,1,False,28,19-30,False,False,4,5,1,False,1,5,5,False,True,False,False,1,True,False,False,False,True,0,0,False,True,False,3,False,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3215,4,False,25,19-30,True,True,5,1,0,False,5,2,3,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3216,2,False,55,40+,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,5,False,False,False,2,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
3217,3,True,49,40+,True,False,4,2,1,True,1,5,5,False,True,False,False,1,False,True,False,False,True,1,3,False,False,True,2,True,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,2,0,test
3218,3,False,23,19-30,True,True,5,2,1,True,1,4,2,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,2,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3219,5,True,31,40+,False,False,5,2,3,True,1,4,4,True,False,True,False,3,True,False,False,True,False,0,0,True,False,False,2,True,True,True,2,False,True,True,False,True,True,True,False,False,False,2,0,5,0,test
3220,5,False,31,40+,True,True,5,5,1,True,3,3,1,False,False,False,False,0,False,False,True,False,True,1,2,False,False,False,0,True,False,True,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3221,3,True,32,30-40,True,True,5,6,1,True,1,5,3,False,True,False,False,0,False,False,True,False,True,2,3.5,False,False,False,0,False,False,True,1,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
